Treatments,Time,PJ,BV,AC,DP,BT,DL,BH,BP,CS,EL
MonospeciesBT,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,24.0,0.0,0.0,0.0,0.0,0.1231185301182075,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,0.0,0.0,0.0595666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,24.0,0.0,0.0984765272335864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126999999999999,0.0
MonospeciesCS,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16285809408079305,0.0
MonospeciesDL,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
MonospeciesDL,24.0,0.0,0.0,0.0,0.0,0.0,0.10793510093879284,0.0,0.0,0.0,0.0
MonospeciesDP,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,24.0,0.0,0.0,0.0,0.11738942406738948,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
MonospeciesEL,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14865691056910563
MonospeciesPJ,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesPJ,24.0,0.05318978374830653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SubCommB27,0.0,0.0021428571428571,0.0021428571428571,0.0,0.0,0.0021428571428571,0.0021428571428571,0.0021428571428571,0.0,0.0021428571428571,0.0021428571428571
SubCommB27,24.0,0.0446909258588847,0.0579940546931574,0.0,0.0,0.4028911413620554,0.0752296531366014,0.0039531300497324,0.0,0.1128504798435442,0.1739082776675647
SubCommB28,0.0,0.003,0.003,0.0,0.0,0.003,0.003,0.0,0.0,0.0,0.003
SubCommB28,24.0,0.0434735272043475,0.0698024948859622,0.0,0.0,0.4071382839031223,0.1118290478736075,0.0,0.0,0.0,0.1501427891951477
SubCommB29,0.0,0.0025,0.0025,0.0,0.0,0.0025,0.0025,0.0,0.0025,0.0,0.0025
SubCommB29,24.0,0.0328157907111401,0.0599560923006797,0.0,0.0,0.429061625225845,0.0963711082875259,0.0,0.0029587067491944,0.0,0.1413614231864422
SubCommB30,0.0,0.0,0.00375,0.0,0.0,0.00375,0.00375,0.0,0.0,0.0,0.00375
SubCommB30,24.0,0.0,0.0819344365035106,0.0,0.0,0.4513455411227493,0.1491397310689826,0.0,0.0,0.0,0.0955023410016299
SubCommB31,0.0,0.00375,0.0,0.0,0.0,0.00375,0.00375,0.0,0.0,0.0,0.00375
SubCommB31,24.0,0.0728858630651039,0.0,0.0,0.0,0.5640811900441802,0.1560972938610038,0.0,0.0,0.0,0.0528831902080765
SubCommB32,0.0,0.0,0.003,0.0,0.0,0.003,0.003,0.0,0.003,0.0,0.003
SubCommB32,24.0,0.0,0.0700108642536426,0.0,0.0,0.4944542088042247,0.1654376802619256,0.0,0.0034330480370958,0.0,0.032605143697652
SubCommB33,0.0,0.0,0.0,0.003,0.003,0.0,0.003,0.003,0.0,0.0,0.003
SubCommB33,24.0,0.0,0.0,0.0027106970810161,0.2860531144184716,0.0,0.1931087137968989,0.0110700593769559,0.0,0.0,0.0241933786430388
SubCommB34,0.0,0.0,0.0025,0.0,0.0025,0.0,0.0025,0.0025,0.0,0.0025,0.0025
SubCommB34,24.0,0.0,0.1451497829078308,0.0,0.1902455133620993,0.0,0.1079224969806628,0.0092261159435332,0.0,0.1102646005727295,0.1439012092374005
SubCommB35,0.0,0.00375,0.00375,0.0,0.0,0.00375,0.00375,0.0,0.0,0.0,0.0
SubCommB35,24.0,0.0600613279824881,0.0902231302444363,0.0,0.0,0.1272415906603429,0.131625355709595,0.0,0.0,0.0,0.0
SubCommB36,0.0,0.00375,0.0,0.00375,0.0,0.0,0.0,0.0,0.00375,0.00375,0.0
SubCommB36,24.0,0.0671524083862326,0.0,0.0013414976332371,0.0,0.0,0.0,0.0,0.0163377192035007,0.215644887790991,0.0
SubCommB37,0.0,0.00375,0.0,0.00375,0.00375,0.0,0.0,0.0,0.00375,0.0,0.0
SubCommB37,24.0,0.2278868715720585,0.0,0.0008667351310926,0.1507640698505565,0.0,0.0,0.0,0.010168274798722,0.0,0.0
SubCommB38,0.0,0.003,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.0,0.0
SubCommB38,24.0,0.2303948525965557,0.0,0.0004621107254859,0.101493671913046,0.2106622680151965,0.0,0.0,0.0005460240391732,0.0,0.0
SubCommB39,0.0,0.0025,0.0025,0.0025,0.0,0.0025,0.0025,0.0025,0.0,0.0,0.0
SubCommB39,24.0,0.052547555461082,0.0932745482302965,0.002137206461354,0.0,0.1891562204235992,0.1513593482471301,0.0084460263734944,0.0,0.0,0.0
SubCommB40,0.0,0.0,0.0,0.00375,0.00375,0.0,0.0,0.0,0.00375,0.00375,0.0
SubCommB40,24.0,0.0,0.0,0.0026487198811813,0.1932663921444653,0.0,0.0,0.0,0.0148465444514955,0.1238028495934941,0.0
SubCommC15,0.0,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015
SubCommC15,24.0,0.1260077442201778,0.0482389795751571,0.0006248817235607,0.0372945036845088,0.2431993485744535,0.2934648400174844,0.0022694287444372,0.0007796419919651,0.0455092198738583,0.0022394316472975
SubCommC30,0.0,0.0049999999999999,0.0,0.0,0.0,0.0,0.0049999999999999,0.0,0.0049999999999999,0.0,0.0
SubCommC30,24.0,0.0444667151206134,0.0,0.0,0.0,0.0,0.1975107361650215,0.0,0.0113548507227466,0.0,0.0
SubCommC31,0.0,0.0,0.0,0.0,0.0049999999999999,0.0,0.0,0.0,0.0049999999999999,0.0049999999999999,0.0
SubCommC31,24.0,0.0,0.0,0.0,0.0544315119495674,0.0,0.0,0.0,0.029553023110916,0.1755500670216105,0.0
SubCommC32,0.0,0.0,0.0,0.0,0.0,0.00375,0.0,0.00375,0.00375,0.0,0.00375
SubCommC32,24.0,0.0,0.0,0.0,0.0,0.6205805641567149,0.0,0.007413846981362,0.0070777478997713,0.0,0.0059010176229889
SubCommC33,0.0,0.0,0.00375,0.0,0.0,0.00375,0.0,0.00375,0.00375,0.0,0.0
SubCommC33,24.0,0.0,0.036393522929846,0.0,0.0,0.2539785505730743,0.0,0.015967051641614,0.0164165388090976,0.0,0.0
SubCommC34,0.0,0.003,0.0,0.0,0.0,0.003,0.003,0.0,0.003,0.003,0.0
SubCommC34,24.0,0.0398485602721594,0.0,0.0,0.0,0.1157058688930798,0.0971104671179498,0.0,0.0018320322286787,0.082815448716555,0.0
SubCommC35,0.0,0.0,0.0025,0.0025,0.0025,0.0025,0.0,0.0025,0.0025,0.0,0.0
SubCommC35,24.0,0.0,0.026240128711478,0.0013106828289816,0.0780149337537747,0.2225078940391737,0.0,0.0142430992312694,0.0028583175426937,0.0,0.0
SubCommC36,0.0,0.0,0.0025,0.0025,0.0025,0.0,0.0025,0.0,0.0025,0.0,0.0025
SubCommC36,24.0,0.0,0.0822972123285082,0.0007225948791479,0.0752536713087614,0.0,0.5448545810776799,0.0,0.0131949259110431,0.0,0.0114497610969044
SubCommC37,0.0,0.0,0.0021428571428571,0.0021428571428571,0.0021428571428571,0.0,0.0021428571428571,0.0,0.0021428571428571,0.0021428571428571,0.0021428571428571
SubCommC37,24.0,0.0,0.1425284046374869,0.0010557071605645,0.0622056064603131,0.0,0.3288138500124897,0.0,0.0045769918687572,0.0976201849850001,0.0029861436807296
SubCommC38,0.0,0.0021428571428571,0.0021428571428571,0.0021428571428571,0.0021428571428571,0.0021428571428571,0.0,0.0021428571428571,0.0021428571428571,0.0,0.0
SubCommC38,24.0,0.0576544071599334,0.0794984033643569,0.0013880221724931,0.1556709712142418,0.0590687418507126,0.0,0.0101777686385214,0.0001095783008996,0.0,0.0
SubCommC39,0.0,0.0,0.001875,0.0,0.001875,0.001875,0.001875,0.001875,0.001875,0.001875,0.001875
SubCommC39,24.0,0.0,0.0382307484226736,0.0,0.068035127178696,0.3570305973584498,0.2050240554394198,0.0068474083124602,0.0024394790516063,0.1105362999338441,0.0030434810636962
SubCommC40,0.0,0.001875,0.001875,0.001875,0.0,0.001875,0.0,0.001875,0.001875,0.001875,0.001875
SubCommC40,24.0,0.0819813217435517,0.078076398400181,0.0007225204780251,0.0,0.2137897541003849,0.0,0.0136050010444859,0.0025666036735687,0.2700144186133653,0.0032536835593531
SubCommC41,0.0,0.0021428571428571,0.0021428571428571,0.0021428571428571,0.0,0.0021428571428571,0.0021428571428571,0.0,0.0021428571428571,0.0,0.0021428571428571
SubCommC41,24.0,0.0424161661138282,0.0307538503392464,0.0009440473563822,0.0,0.2772332786781021,0.2961840041386537,0.0,0.0006452460880134,0.0,0.0017316970106391
SubCommC42,0.0,0.0,0.001875,0.001875,0.001875,0.001875,0.0,0.001875,0.001875,0.001875,0.001875
SubCommC42,24.0,0.0,0.0569875833386035,0.0007894103234316,0.0373990396546603,0.6019406994478831,0.0,0.0063373401310657,0.0006894443769153,0.1211197983903785,0.0001066105439793
SubCommC6,0.0,0.003,0.003,0.003,0.0,0.0,0.0,0.003,0.0,0.0,0.003
SubCommC6,24.0,0.3509606880683686,0.1539481538292977,0.0075354881121945,0.0,0.0,0.0,0.0477351375041086,0.0,0.0,0.0068504437383587
SubCommD1,0.0,0.0,0.0075,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0
SubCommD1,24.0,0.0,0.000580604534005,0.0,0.0,1.2328599169372207,0.0,0.0,0.0,0.0,0.0
SubCommD10,0.0,0.0,0.00375,0.0,0.0,0.0,0.0,0.00375,0.00375,0.00375,0.0
SubCommD10,24.0,0.0,0.0945105734880441,0.0,0.0,0.0,0.0,0.1283229003826943,0.0286123089300095,0.3032677278695255,0.0
SubCommD11,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075
SubCommD11,24.0,0.0,0.4182276856257804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1922989946922152
SubCommD12,0.0,0.0,0.0075,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0
SubCommD12,24.0,0.0,0.1983921719726854,0.0,0.200547767175398,0.0,0.0,0.0,0.0,0.0,0.0
SubCommD13,0.0,0.0,0.0,0.00375,0.0,0.0,0.0,0.00375,0.00375,0.00375,0.0
SubCommD13,24.0,0.0,0.0,0.002156223913063,0.0,0.0,0.0,0.1545600496319244,0.0101126616573041,0.3354194094461034,0.0
SubCommD14,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0075
SubCommD14,24.0,0.0,0.0,0.1915534842259564,0.0,0.0,0.0,0.0,0.0,0.0,0.0909465157740435
SubCommD15,0.0,0.0,0.0,0.0075,0.0075,0.0,0.0,0.0,0.0,0.0,0.0
SubCommD15,24.0,0.0,0.0,0.0116777208845202,0.3944574951515439,0.0,0.0,0.0,0.0,0.0,0.0
SubCommD16,0.0,0.0,0.0,0.0,0.0,0.0,0.00375,0.00375,0.00375,0.00375,0.0
SubCommD16,24.0,0.0,0.0,0.0,0.0,0.0,0.029029585013776,0.1202371058186653,0.0125064852050012,0.3178500251149855,0.0
SubCommD17,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0075
SubCommD17,24.0,0.0,0.0,0.0,0.0,0.0,0.405893009926392,0.0,0.0,0.0,0.0615092064295448
SubCommD18,0.0,0.0,0.0,0.0,0.0075,0.0,0.0075,0.0,0.0,0.0,0.0
SubCommD18,24.0,0.0,0.0,0.0,0.2326217284168836,0.0,0.2754186826949039,0.0,0.0,0.0,0.0
SubCommD19,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0075
SubCommD19,24.0,0.0,0.0,0.0,0.3702191572652863,0.0,0.0,0.0,0.0,0.0,0.0436477403204319
SubCommD2,0.0,0.0,0.0,0.0,0.0,0.0075,0.0075,0.0,0.0,0.0,0.0
SubCommD2,24.0,0.0,0.0,0.0,0.0,0.1695872527711541,0.1995107147085207,0.0,0.0,0.0,0.0
SubCommD20,0.0,0.0,0.0,0.0,0.00375,0.0,0.0,0.00375,0.00375,0.00375,0.0
SubCommD20,24.0,0.0,0.0,0.0,0.3243287606120691,0.0,0.0,0.0706840583625942,0.0157560731231897,0.2670644412354802,0.0
SubCommD21,0.0,0.0049999999999999,0.0,0.0,0.0,0.0,0.0,0.0049999999999999,0.0049999999999999,0.0,0.0
SubCommD21,24.0,0.0513782568781052,0.0,0.0,0.0,0.0,0.0,0.0983109439680871,0.2124485003203871,0.0,0.0
SubCommD22,0.0,0.0,0.0,0.0,0.0049999999999999,0.0,0.0,0.0,0.0,0.0049999999999999,0.0049999999999999
SubCommD22,24.0,0.0,0.0,0.0,0.3496421055915976,0.0,0.0,0.0,0.0,0.2159155810127472,0.0598139957980393
SubCommD23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0075
SubCommD23,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3941480401381386,0.0653519598618613
SubCommD24,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0075,0.0
SubCommD24,24.0,0.0,0.0,0.0,0.429981243291631,0.0,0.0,0.0,0.0,0.2008520900417023,0.0
SubCommD3,0.0,0.0,0.0,0.0075,0.0,0.0075,0.0,0.0,0.0,0.0,0.0
SubCommD3,24.0,0.0,0.0,0.0011976972847418,0.0,0.3037978649656181,0.0,0.0,0.0,0.0,0.0
SubCommD4,0.0,0.0,0.0,0.0075,0.0,0.0,0.0075,0.0,0.0,0.0,0.0
SubCommD4,24.0,0.0,0.0,0.0020300591861862,0.0,0.0,0.3429699408138138,0.0,0.0,0.0,0.0
SubCommD5,0.0,0.0,0.0075,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SubCommD5,24.0,0.0,0.3203556627125961,0.0044342617620012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SubCommD6,0.0,0.0,0.0075,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0
SubCommD6,24.0,0.0,0.2358166822406761,0.0,0.0,0.0,0.1953661469308086,0.0,0.0,0.0,0.0
SubCommD7,0.0,0.0,0.0,0.0,0.0,0.00375,0.0,0.00375,0.00375,0.00375,0.0
SubCommD7,24.0,0.0,0.0,0.0,0.0,0.3092974019036944,0.0,0.0504912709458,0.0021457070241356,0.2178989534597032,0.0
SubCommD8,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0075
SubCommD8,24.0,0.0,0.0,0.0,0.0,0.531360202192774,0.0,0.0,0.0,0.0,0.0133781508755179
SubCommD9,0.0,0.0,0.0,0.0,0.0075,0.0075,0.0,0.0,0.0,0.0,0.0
SubCommD9,24.0,0.0,0.0,0.0,0.1755788453946226,0.2505024720264432,0.0,0.0,0.0,0.0,0.0
comm10,0.0,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015
comm10,24.0,0.7535032085733985,0.1004374143453856,0.0,0.4454435992805401,0.4163841533458272,0.0552043847242383,0.0412249078232204,0.0041614536813959,0.0303405901107732,0.1130336214485538
subcomm1,0.0,0.0025,0.0,0.0,0.0025,0.0,0.0,0.0025,0.0025,0.0025,0.0025
subcomm1,24.0,1.1512227594821751,0.0,0.0,0.4871334100206976,0.0,0.0,0.0248892888109224,0.0311199516880988,0.0390161994736718,0.0613595525844012
subcomm10,0.0,0.0025,0.0025,0.0025,0.0,0.0025,0.0025,0.0,0.0,0.0,0.0025
subcomm10,24.0,0.1971321907182583,0.1974333474034333,0.0066025176982196,0.0,0.4504122777711927,0.2557104522065405,0.0,0.0,0.0,0.2449758808690221
subcomm11,0.0,0.001875,0.0,0.001875,0.001875,0.0,0.001875,0.001875,0.001875,0.001875,0.001875
subcomm11,24.0,0.9017703544563168,0.0,0.0007221403284777,0.6126609633430049,0.0,0.079874642083645,0.0502306754149627,0.0229020095795187,0.0453558702457152,0.1082833445483586
subcomm12,0.0,0.0025,0.0025,0.0025,0.0,0.0025,0.0025,0.0025,0.0,0.0,0.0
subcomm12,24.0,0.139657767328148,0.2196508855339813,0.0038554485660485,0.0,0.1670764762213393,0.1626057442327808,0.0462203447843685,0.0,0.0,0.0
subcomm13,0.0,0.0025,0.0025,0.0025,0.0,0.0025,0.0025,0.0,0.0,0.0025,0.0
subcomm13,24.0,0.1561056333652571,0.1190260088421488,0.0014589283889444,0.0,0.133274985604814,0.0083554705145976,0.0,0.0,0.2209789732842379,0.0
subcomm14,0.0,0.0016666666666666,0.0016666666666666,0.0016666666666666,0.0016666666666666,0.0016666666666666,0.0016666666666666,0.0016666666666666,0.0016666666666666,0.0016666666666666,0.0
subcomm14,24.0,0.3701846953733336,0.1470203974266401,0.0010518281035962,0.5031664669506917,0.0628680569570362,0.0036073239920741,0.0174782415802324,0.0027795963247348,0.0555767266249938,0.0
subcomm2,0.0,0.0,0.00375,0.00375,0.0,0.00375,0.00375,0.0,0.0,0.0,0.0
subcomm2,24.0,0.0,0.289644252627437,0.001743944064196,0.0,0.1272698445396318,0.1813419587687351,0.0,0.0,0.0,0.0
subcomm3,0.0,0.0,0.0,0.001875,0.001875,0.001875,0.001875,0.001875,0.001875,0.001875,0.001875
subcomm3,24.0,0.0,0.0,0.0,0.4830286686169127,0.8670963739029867,0.0405967208653649,0.0432825090142186,0.0050616776651472,0.0267545819443499,0.0525794679910197
subcomm4,0.0,0.0,0.001875,0.001875,0.001875,0.0,0.001875,0.001875,0.001875,0.001875,0.001875
subcomm4,24.0,0.0,0.2363999930019975,0.0019856358108089,0.7754991956781896,0.0,0.1204965934063678,0.0446278890911328,0.0266477727272935,0.0654492170675314,0.1850270365500115
subcomm5,0.0,0.0021428571428571,0.0,0.0021428571428571,0.0021428571428571,0.0,0.0,0.0021428571428571,0.0021428571428571,0.0021428571428571,0.0021428571428571
subcomm5,24.0,0.6805060909540493,0.0,0.0023434675846059,0.6883222988344371,0.0,0.0,0.0581176851554908,0.0317148873864646,0.056397311387952,0.0703315920303334
subcomm6,0.0,0.0021428571428571,0.0,0.0,0.0021428571428571,0.0,0.0021428571428571,0.0021428571428571,0.0021428571428571,0.0021428571428571,0.0021428571428571
subcomm6,24.0,0.8580788510231772,0.0,0.0,0.6086507449953382,0.0,0.1454269279271576,0.0542683624626617,0.034819024936797,0.0572293686672089,0.0929267199876589
subcomm7,0.0,0.0021428571428571,0.0,0.0,0.0021428571428571,0.0021428571428571,0.0,0.0021428571428571,0.0021428571428571,0.0021428571428571,0.0021428571428571
subcomm7,24.0,0.9001106411515719,0.0,0.0,0.3399780670302494,0.5797627796034943,0.0,0.0189783455553872,0.0058130633893125,0.114704253307781,0.1145195166288702
subcomm8,0.0,0.0021428571428571,0.0021428571428571,0.0,0.0021428571428571,0.0,0.0,0.0021428571428571,0.0021428571428571,0.0021428571428571,0.0021428571428571
subcomm8,24.0,0.6906646075213392,0.2166294792981818,0.0,0.4645839280073683,0.0,0.0,0.0266902143378325,0.0201218468873715,0.0885813458676961,0.3175285780802104
subcomm9,0.0,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0,0.0,0.0,0.0
subcomm9,24.0,0.4392338843814082,0.1569179321070143,0.0011685835295576,0.4096231314978528,0.0677480463031562,0.0461084221810107,0.0,0.0,0.0,0.0
