Treatments,Time,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10
MonospeciesAC,11.697777777777775,0.0,0.0,0.02520000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesAC,13.698055555555555,0.0,0.0,0.025066666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesAC,15.698611111111116,0.0,0.0,0.025866666666666677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesAC,17.698611111111113,0.0,0.0,0.1231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesAC,19.698888888888884,0.0,0.0,0.02946666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesAC,21.698888888888888,0.0,0.0,0.031833333333333345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesAC,22.97194444444445,0.0,0.0,0.03283333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesAC,24.965555555555557,0.0,0.0,0.03553333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesAC,26.879444444444445,0.0,0.0,0.03563333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesAC,29.1475,0.0,0.0,0.03783333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesAC,30.388055555555557,0.0,0.0,0.04513333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesAC,32.38833333333333,0.0,0.0,0.040066666666666674,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesAC,34.38861111111111,0.0,0.0,0.041233333333333344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesAC,36.388888888888886,0.0,0.0,0.04286666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesAC,38.38916666666667,0.0,0.0,0.04326666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesAC,40.389722222222225,0.0,0.0,0.04476666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesAC,42.39,0.0,0.0,0.044966666666666676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesAC,44.39055555555557,0.0,0.0,0.04620000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesAC,46.39111111111111,0.0,0.0,0.04803333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesAC,48.39138888888889,0.0,0.0,0.05346666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesAC,50.39194444444446,0.0,0.0,0.05013333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesAC,51.9888888888889,0.0,0.0,0.05116666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
MonospeciesBH,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.014266666666666658,0.0,0.0,0.0
MonospeciesBH,2.944166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.015200000000000003,0.0,0.0,0.0
MonospeciesBH,4.9444444444444455,0.0,0.0,0.0,0.0,0.0,0.0,0.016300000000000002,0.0,0.0,0.0
MonospeciesBH,6.9447222222222225,0.0,0.0,0.0,0.0,0.0,0.0,0.02573333333333334,0.0,0.0,0.0
MonospeciesBH,8.944444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.022166666666666668,0.0,0.0,0.0
MonospeciesBH,10.944444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.016999999999999998,0.0,0.0,0.0
MonospeciesBH,12.945,0.0,0.0,0.0,0.0,0.0,0.0,0.019299999999999994,0.0,0.0,0.0
MonospeciesBH,14.945277777777774,0.0,0.0,0.0,0.0,0.0,0.0,0.031766666666666665,0.0,0.0,0.0
MonospeciesBH,16.945555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.039299999999999995,0.0,0.0,0.0
MonospeciesBH,18.945833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05213333333333334,0.0,0.0,0.0
MonospeciesBH,20.946111111111108,0.0,0.0,0.0,0.0,0.0,0.0,0.07373333333333335,0.0,0.0,0.0
MonospeciesBH,22.94611111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.09429999999999995,0.0,0.0,0.0
MonospeciesBH,23.07138889,0.0,0.0,0.0,0.0,0.0,0.0,0.14183333333333334,0.0,0.0,0.0
MonospeciesBH,28.77972222,0.0,0.0,0.0,0.0,0.0,0.0,0.1435,0.0,0.0,0.0
MonospeciesBH,51.73444444,0.0,0.0,0.0,0.0,0.0,0.0,0.1435,0.0,0.0,0.0
MonospeciesBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
MonospeciesBP,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014000000000000004,0.0,0.0
MonospeciesBP,2.9447222222222216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01996666666666667,0.0,0.0
MonospeciesBP,4.9447222222222225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023900000000000008,0.0,0.0
MonospeciesBP,6.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025333333333333343,0.0,0.0
MonospeciesBP,8.944722222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02563333333333334,0.0,0.0
MonospeciesBP,10.944444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02516666666666667,0.0,0.0
MonospeciesBP,12.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024900000000000005,0.0,0.0
MonospeciesBP,14.945277777777774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024366666666666675,0.0,0.0
MonospeciesBP,16.945833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023733333333333346,0.0,0.0
MonospeciesBP,18.94638888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02303333333333334,0.0,0.0
MonospeciesBP,20.947222222222226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023300000000000005,0.0,0.0
MonospeciesBP,22.946666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020900000000000002,0.0,0.0
MonospeciesBP,23.04611111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020666666666666667,0.0,0.0
MonospeciesBP,28.75361111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018333333333333333,0.0,0.0
MonospeciesBP,51.70194444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029833333333333333,0.0,0.0
MonospeciesBT,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,0.9447222222222222,0.0,0.0,0.0,0.0,0.01776666666666667,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,2.9444444444444446,0.0,0.0,0.0,0.0,0.04563333333333334,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,4.945,0.0,0.0,0.0,0.0,0.06803333333333333,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,6.945555555555559,0.0,0.0,0.0,0.0,0.07846666666666667,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,8.945,0.0,0.0,0.0,0.0,0.0876,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,10.944722222222225,0.0,0.0,0.0,0.0,0.0931,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,12.945,0.0,0.0,0.0,0.0,0.09526666666666667,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,14.945555555555556,0.0,0.0,0.0,0.0,0.1325333333333333,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,16.946111111111108,0.0,0.0,0.0,0.0,0.13393333333333332,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,18.946111111111108,0.0,0.0,0.0,0.0,0.13963333333333336,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,20.947222222222226,0.0,0.0,0.0,0.0,0.15136666666666665,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,22.946666666666665,0.0,0.0,0.0,0.0,0.15673333333333336,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,23.13833333,0.0,0.0,0.0,0.0,0.076,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,28.73583333,0.0,0.0,0.0,0.0,0.0815,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,51.69388889,0.0,0.0,0.0,0.0,0.08950000000000001,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,2.7572222222222216,0.0,0.021300000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,4.784166666666667,0.0,0.06303333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,6.784722222222222,0.0,0.08773333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,8.785,0.0,0.09649999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,9.697222222222225,0.0,0.1027333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,11.697777777777775,0.0,0.1233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,13.698055555555555,0.0,0.12326666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,15.698611111111116,0.0,0.12696666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,17.698611111111113,0.0,0.2546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,19.698888888888884,0.0,0.1328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,21.698888888888888,0.0,0.1170666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,22.97194444444445,0.0,0.14306666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,24.965555555555557,0.0,0.12966666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,26.879444444444445,0.0,0.13513333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,29.1475,0.0,0.14150000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,30.388055555555557,0.0,0.16376666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,32.38833333333333,0.0,0.15773333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,34.38861111111111,0.0,0.14610000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,36.388888888888886,0.0,0.14496666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,38.38916666666667,0.0,0.1649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,40.389722222222225,0.0,0.16973333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,42.39,0.0,0.18133333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,44.39055555555557,0.0,0.17763333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,46.39111111111111,0.0,0.17923333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,48.39138888888889,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,50.39194444444446,0.0,0.19976666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,51.9888888888889,0.0,0.2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01053333333333333,0.0
MonospeciesCS,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010433333333333331,0.0
MonospeciesCS,2.944166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01643333333333333,0.0
MonospeciesCS,4.9447222222222225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021866666666666663,0.0
MonospeciesCS,6.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029166666666666646,0.0
MonospeciesCS,8.944722222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04156666666666665,0.0
MonospeciesCS,10.944722222222225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06696666666666666,0.0
MonospeciesCS,12.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07453333333333333,0.0
MonospeciesCS,14.945555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08216666666666665,0.0
MonospeciesCS,16.945555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09076666666666662,0.0
MonospeciesCS,18.945833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0967,0.0
MonospeciesCS,20.94638888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1113,0.0
MonospeciesCS,22.946388888888887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11139999999999996,0.0
MonospeciesCS,23.07138889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13733333333333334,0.0
MonospeciesCS,28.77972222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13616666666666666,0.0
MonospeciesCS,51.73444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10200000000000002,0.0
MonospeciesDL,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
MonospeciesDL,0.9441666666666668,0.0,0.0,0.0,0.0,0.0,0.01313333333333333,0.0,0.0,0.0,0.0
MonospeciesDL,2.9447222222222216,0.0,0.0,0.0,0.0,0.0,0.02406666666666667,0.0,0.0,0.0,0.0
MonospeciesDL,4.945277777777778,0.0,0.0,0.0,0.0,0.0,0.046400000000000004,0.0,0.0,0.0,0.0
MonospeciesDL,6.945555555555559,0.0,0.0,0.0,0.0,0.0,0.07836666666666668,0.0,0.0,0.0,0.0
MonospeciesDL,8.945277777777777,0.0,0.0,0.0,0.0,0.0,0.11313333333333335,0.0,0.0,0.0,0.0
MonospeciesDL,10.945,0.0,0.0,0.0,0.0,0.0,0.12050000000000001,0.0,0.0,0.0,0.0
MonospeciesDL,12.945,0.0,0.0,0.0,0.0,0.0,0.12253333333333331,0.0,0.0,0.0,0.0
MonospeciesDL,14.945,0.0,0.0,0.0,0.0,0.0,0.12380000000000002,0.0,0.0,0.0,0.0
MonospeciesDL,16.946111111111108,0.0,0.0,0.0,0.0,0.0,0.12380000000000002,0.0,0.0,0.0,0.0
MonospeciesDL,18.946666666666665,0.0,0.0,0.0,0.0,0.0,0.12269999999999999,0.0,0.0,0.0,0.0
MonospeciesDL,20.947777777777773,0.0,0.0,0.0,0.0,0.0,0.12086666666666664,0.0,0.0,0.0,0.0
MonospeciesDL,22.946666666666665,0.0,0.0,0.0,0.0,0.0,0.11959999999999998,0.0,0.0,0.0,0.0
MonospeciesDL,23.13833333,0.0,0.0,0.0,0.0,0.0,0.082,0.0,0.0,0.0,0.0
MonospeciesDL,28.73583333,0.0,0.0,0.0,0.0,0.0,0.12050000000000001,0.0,0.0,0.0,0.0
MonospeciesDL,51.69388889,0.0,0.0,0.0,0.0,0.0,0.10466666666666667,0.0,0.0,0.0,0.0
MonospeciesDP,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,0.9444444444444444,0.0,0.0,0.0,0.029366666666666652,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,2.9444444444444446,0.0,0.0,0.0,0.04486666666666667,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,4.9444444444444455,0.0,0.0,0.0,0.04903333333333334,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,6.9447222222222225,0.0,0.0,0.0,0.08209999999999996,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,8.944444444444445,0.0,0.0,0.0,0.08893333333333332,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,10.944722222222225,0.0,0.0,0.0,0.08339999999999997,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,12.945,0.0,0.0,0.0,0.07519999999999998,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,14.945277777777774,0.0,0.0,0.0,0.07536666666666664,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,16.945555555555554,0.0,0.0,0.0,0.08846666666666665,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,18.946111111111108,0.0,0.0,0.0,0.08856666666666667,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,20.946111111111108,0.0,0.0,0.0,0.1059,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,22.946388888888887,0.0,0.0,0.0,0.09449999999999997,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,23.07138889,0.0,0.0,0.0,0.07716666666666666,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,28.77972222,0.0,0.0,0.0,0.10083333333333333,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,51.73444444,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
MonospeciesEL,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012566666666666655
MonospeciesEL,2.9447222222222216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018233333333333334
MonospeciesEL,4.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027433333333333327
MonospeciesEL,6.945277777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0391
MonospeciesEL,8.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049133333333333334
MonospeciesEL,10.944722222222225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052399999999999995
MonospeciesEL,12.945277777777774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05459999999999999
MonospeciesEL,14.945555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05443333333333333
MonospeciesEL,16.946111111111108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051233333333333325
MonospeciesEL,18.946666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051100000000000007
MonospeciesEL,20.947777777777773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05409999999999999
MonospeciesEL,22.94694444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05296666666666667
MonospeciesEL,23.04611111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026833333333333334
MonospeciesEL,28.75361111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04583333333333334
MonospeciesEL,51.70194444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03416666666666667
MonospeciesPJ,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesPJ,2.8169444444444443,0.1303666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesPJ,4.8438888888888885,0.030533333333333346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesPJ,6.8444444444444414,0.027600000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesPJ,8.844722222222222,0.023333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesPJ,9.756944444444443,0.0238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesPJ,11.7575,0.03160000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesPJ,13.757777777777774,0.03156666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesPJ,15.758055555555556,0.03690000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesPJ,17.758333333333333,0.08733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesPJ,19.758611111111108,0.14723333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesPJ,21.758888888888887,0.04396666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesPJ,23.07138889,0.0425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesPJ,28.77972222,0.051833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesPJ,51.73444444,0.04716666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SubCommB30,0.0,0.0,0.00375,0.0,0.0,0.00375,0.00375,0.0,0.0,0.0,0.00375
SubCommB30,24.0,0.0,0.17981121236256134,0.0,0.0,0.17113172801460838,0.16451189630259813,0.0,0.0,0.0,0.07620519703694303
SubCommB41,0.0,0.00375,0.0,0.00375,0.0,0.0,0.0,0.00375,0.0,0.00375,0.0
SubCommB41,24.0,0.0412359915377444,0.0,0.003224675003528137,0.0,0.0,0.0,0.01855104446206693,0.0,0.26765943863923686,0.0
SubCommB54,0.0,0.0,0.0,0.00375,0.0,0.0,0.00375,0.00375,0.0,0.00375,0.0
SubCommB54,24.0,0.0,0.0,0.003601604712567246,0.0,0.0,0.026982492859700762,0.023533165491536796,0.0,0.25578971702001096,0.0
SubCommB58,0.0,0.00375,0.0,0.00375,0.0,0.0,0.00375,0.0,0.0,0.00375,0.0
SubCommB58,24.0,0.05623764723073133,0.0,0.0026443550039346644,0.0,0.0,0.04589101605063359,0.0,0.0,0.1585397478851491,0.0
SubCommB74,0.0,0.0,0.0,0.0,0.003,0.0,0.003,0.003,0.003,0.0,0.003
