Treatments,Time,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10
MonospeciesBH,10.82305556,0.0,0.0,0.0,0.0,0.0,0.0,0.04885279433333334,0.0,0.0,0.0
MonospeciesBH,14.826529999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.133147983,0.0,0.0,0.0
MonospeciesBH,20.13833333,0.0,0.0,0.0,0.0,0.0,0.0,0.24821843333333335,0.0,0.0,0.0
MonospeciesBH,26.73583333,0.0,0.0,0.0,0.0,0.0,0.0,0.28376512066666665,0.0,0.0,0.0
MonospeciesBH,46.56238,0.0,0.0,0.0,0.0,0.0,0.0,0.27509138133333333,0.0,0.0,0.0
MonospeciesBH,51.69388889,0.0,0.0,0.0,0.0,0.0,0.0,0.3211369436666667,0.0,0.0,0.0
MonospeciesBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
MonospeciesBP,2.7572222222222216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08099999999999997,0.0,0.0
MonospeciesBP,4.783888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1456666666666667,0.0,0.0
MonospeciesBP,6.7844444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18633333333333335,0.0,0.0
MonospeciesBP,8.784722222222221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22513333333333332,0.0,0.0
MonospeciesBP,9.696944444444442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2518666666666667,0.0,0.0
MonospeciesBP,11.697777777777775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2917666666666667,0.0,0.0
MonospeciesBP,13.697777777777775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32583333333333336,0.0,0.0
MonospeciesBP,15.698333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3464666666666667,0.0,0.0
MonospeciesBP,17.698611111111113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38210000000000005,0.0,0.0
MonospeciesBP,19.698611111111113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4837666666666667,0.0,0.0
MonospeciesBP,21.698888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5490333333333334,0.0,0.0
MonospeciesBP,22.972222222222214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6185333333333333,0.0,0.0
MonospeciesBP,24.965277777777786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7519666666666667,0.0,0.0
MonospeciesBP,26.879444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8415333333333335,0.0,0.0
MonospeciesBP,29.14777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8630666666666666,0.0,0.0
MonospeciesBP,30.388333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8661666666666666,0.0,0.0
MonospeciesBP,32.38861111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8473,0.0,0.0
MonospeciesBP,34.388888888888886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8492666666666665,0.0,0.0
MonospeciesBP,36.388888888888886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8584999999999999,0.0,0.0
MonospeciesBP,38.389444444444436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8623666666666668,0.0,0.0
MonospeciesBP,40.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8892333333333333,0.0,0.0
MonospeciesBP,42.39027777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8859666666666667,0.0,0.0
MonospeciesBP,44.39083333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9146333333333333,0.0,0.0
MonospeciesBP,46.39111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9282666666666666,0.0,0.0
MonospeciesBP,48.39166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9337,0.0,0.0
MonospeciesBP,50.39194444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9393666666666666,0.0,0.0
MonospeciesBP,51.98916666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9324666666666667,0.0,0.0
MonospeciesBT,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,2.7572222222222216,0.0,0.0,0.0,0.0,0.08643333333333332,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,4.784166666666667,0.0,0.0,0.0,0.0,0.21446666666666667,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,6.784722222222222,0.0,0.0,0.0,0.0,0.3598333333333334,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,8.785,0.0,0.0,0.0,0.0,0.5337333333333333,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,9.697222222222225,0.0,0.0,0.0,0.0,0.6109333333333333,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,11.697777777777775,0.0,0.0,0.0,0.0,0.6980666666666666,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,13.698055555555555,0.0,0.0,0.0,0.0,0.7446666666666667,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,15.698611111111116,0.0,0.0,0.0,0.0,0.7875,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,17.698611111111113,0.0,0.0,0.0,0.0,0.8560666666666666,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,19.698888888888884,0.0,0.0,0.0,0.0,0.8754666666666666,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,21.698888888888888,0.0,0.0,0.0,0.0,0.9039666666666667,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,22.97194444444445,0.0,0.0,0.0,0.0,0.9446,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,24.965555555555557,0.0,0.0,0.0,0.0,0.9705666666666667,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,26.879444444444445,0.0,0.0,0.0,0.0,0.9961000000000001,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,29.1475,0.0,0.0,0.0,0.0,1.014233333333333,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,30.388055555555557,0.0,0.0,0.0,0.0,1.0395333333333334,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,32.38833333333333,0.0,0.0,0.0,0.0,1.0564666666666669,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,34.38861111111111,0.0,0.0,0.0,0.0,1.0655666666666666,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,36.388888888888886,0.0,0.0,0.0,0.0,1.0913333333333333,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,38.38916666666667,0.0,0.0,0.0,0.0,1.1035000000000001,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,40.389722222222225,0.0,0.0,0.0,0.0,1.1135333333333333,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,42.39,0.0,0.0,0.0,0.0,1.1220333333333334,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,44.39055555555557,0.0,0.0,0.0,0.0,1.1348666666666667,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,46.39111111111111,0.0,0.0,0.0,0.0,1.1441666666666668,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,48.39138888888889,0.0,0.0,0.0,0.0,1.1575333333333333,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,50.39194444444446,0.0,0.0,0.0,0.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0
MonospeciesBT,51.9888888888889,0.0,0.0,0.0,0.0,1.1563999999999999,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,2.116352,0.0,0.045026604000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,4.561388889,0.0,0.05234574333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,8.112386,0.0,0.47859759466666674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,10.82305556,0.0,1.0251427433333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,14.826529999999998,0.0,1.1756020126666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,20.13833333,0.0,1.25907726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,26.73583333,0.0,1.3651584566666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,46.56238,0.0,1.3707450909999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBV,51.69388889,0.0,1.37442319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
MonospeciesCS,2.8169444444444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04086666666666666,0.0
MonospeciesCS,4.8438888888888885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0408,0.0
MonospeciesCS,6.8444444444444414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04653333333333334,0.0
MonospeciesCS,8.844722222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0747,0.0
MonospeciesCS,9.756944444444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0960333333333333,0.0
MonospeciesCS,11.7575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14096666666666668,0.0
MonospeciesCS,13.757777777777774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16523333333333337,0.0
MonospeciesCS,15.758055555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1935666666666667,0.0
MonospeciesCS,17.758333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22350000000000003,0.0
MonospeciesCS,19.758611111111108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26733333333333337,0.0
MonospeciesCS,21.758888888888887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21786666666666665,0.0
MonospeciesCS,23.031666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22630000000000003,0.0
MonospeciesCS,25.025277777777767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2815666666666667,0.0
MonospeciesCS,26.939166666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27163333333333334,0.0
MonospeciesCS,29.206944444444453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2697666666666667,0.0
MonospeciesCS,30.4475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2791,0.0
MonospeciesCS,32.44777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2894666666666667,0.0
MonospeciesCS,34.44833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2944,0.0
MonospeciesCS,36.44833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28676666666666667,0.0
MonospeciesCS,38.44888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2969,0.0
MonospeciesCS,40.44944444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26203333333333334,0.0
MonospeciesCS,42.44972222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2617333333333333,0.0
MonospeciesCS,44.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23680000000000004,0.0
MonospeciesCS,46.45055555555553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2346666666666667,0.0
MonospeciesCS,48.45083333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2195666666666667,0.0
MonospeciesCS,50.451111111111096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22093333333333334,0.0
MonospeciesCS,52.047777777777775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20873333333333335,0.0
MonospeciesCS,54.048611111111114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2101333333333333,0.0
MonospeciesDL,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
MonospeciesDL,2.7572222222222216,0.0,0.0,0.0,0.0,0.0,0.02379999999999999,0.0,0.0,0.0,0.0
MonospeciesDL,4.784166666666667,0.0,0.0,0.0,0.0,0.0,0.1838,0.0,0.0,0.0,0.0
MonospeciesDL,6.784722222222222,0.0,0.0,0.0,0.0,0.0,0.46690000000000004,0.0,0.0,0.0,0.0
MonospeciesDL,8.785,0.0,0.0,0.0,0.0,0.0,0.6819333333333333,0.0,0.0,0.0,0.0
MonospeciesDL,9.697222222222225,0.0,0.0,0.0,0.0,0.0,0.7547666666666668,0.0,0.0,0.0,0.0
MonospeciesDL,11.697777777777775,0.0,0.0,0.0,0.0,0.0,0.8567666666666666,0.0,0.0,0.0,0.0
MonospeciesDL,13.698055555555555,0.0,0.0,0.0,0.0,0.0,0.8500666666666667,0.0,0.0,0.0,0.0
MonospeciesDL,15.698611111111116,0.0,0.0,0.0,0.0,0.0,0.8317666666666667,0.0,0.0,0.0,0.0
MonospeciesDL,17.698611111111113,0.0,0.0,0.0,0.0,0.0,0.8406666666666668,0.0,0.0,0.0,0.0
MonospeciesDL,19.698888888888884,0.0,0.0,0.0,0.0,0.0,0.7604333333333333,0.0,0.0,0.0,0.0
MonospeciesDL,21.698888888888888,0.0,0.0,0.0,0.0,0.0,0.7363333333333332,0.0,0.0,0.0,0.0
MonospeciesDL,22.97194444444445,0.0,0.0,0.0,0.0,0.0,0.7316666666666668,0.0,0.0,0.0,0.0
MonospeciesDL,24.965555555555557,0.0,0.0,0.0,0.0,0.0,0.7058333333333332,0.0,0.0,0.0,0.0
MonospeciesDL,26.879444444444445,0.0,0.0,0.0,0.0,0.0,0.7031999999999999,0.0,0.0,0.0,0.0
MonospeciesDL,29.1475,0.0,0.0,0.0,0.0,0.0,0.7027666666666667,0.0,0.0,0.0,0.0
MonospeciesDL,30.388055555555557,0.0,0.0,0.0,0.0,0.0,0.7046333333333333,0.0,0.0,0.0,0.0
MonospeciesDL,32.38833333333333,0.0,0.0,0.0,0.0,0.0,0.7043333333333334,0.0,0.0,0.0,0.0
MonospeciesDL,34.38861111111111,0.0,0.0,0.0,0.0,0.0,0.6893333333333332,0.0,0.0,0.0,0.0
MonospeciesDL,36.388888888888886,0.0,0.0,0.0,0.0,0.0,0.6962666666666667,0.0,0.0,0.0,0.0
MonospeciesDL,38.38916666666667,0.0,0.0,0.0,0.0,0.0,0.6938666666666666,0.0,0.0,0.0,0.0
MonospeciesDL,40.389722222222225,0.0,0.0,0.0,0.0,0.0,0.6974,0.0,0.0,0.0,0.0
MonospeciesDL,42.39,0.0,0.0,0.0,0.0,0.0,0.7025666666666668,0.0,0.0,0.0,0.0
MonospeciesDL,44.39055555555557,0.0,0.0,0.0,0.0,0.0,0.6988333333333334,0.0,0.0,0.0,0.0
MonospeciesDL,46.39111111111111,0.0,0.0,0.0,0.0,0.0,0.6960000000000001,0.0,0.0,0.0,0.0
MonospeciesDL,48.39138888888889,0.0,0.0,0.0,0.0,0.0,0.6973666666666668,0.0,0.0,0.0,0.0
MonospeciesDL,50.39194444444446,0.0,0.0,0.0,0.0,0.0,0.7018000000000001,0.0,0.0,0.0,0.0
MonospeciesDL,51.9888888888889,0.0,0.0,0.0,0.0,0.0,0.7045666666666667,0.0,0.0,0.0,0.0
MonospeciesDP,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,0.9444444444444444,0.0,0.0,0.0,0.04783333333333332,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,2.9444444444444446,0.0,0.0,0.0,0.0691,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,4.9444444444444455,0.0,0.0,0.0,0.06206666666666666,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,6.9447222222222225,0.0,0.0,0.0,0.07429999999999998,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,8.944444444444445,0.0,0.0,0.0,0.0776,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,10.944722222222225,0.0,0.0,0.0,0.0642,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,12.945,0.0,0.0,0.0,0.06440000000000001,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,14.945277777777774,0.0,0.0,0.0,0.07133333333333335,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,16.945555555555554,0.0,0.0,0.0,0.08533333333333332,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,18.946111111111108,0.0,0.0,0.0,0.08363333333333334,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,20.946111111111108,0.0,0.0,0.0,0.10353333333333332,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,22.946388888888887,0.0,0.0,0.0,0.10926666666666666,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,23.07138889,0.0,0.0,0.0,0.113,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,28.77972222,0.0,0.0,0.0,0.12383333333333334,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesDP,51.73444444,0.0,0.0,0.0,0.1708333333333333,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
MonospeciesEL,2.7572222222222216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06573333333333332
MonospeciesEL,4.783888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13180000000000003
MonospeciesEL,6.7844444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14990000000000006
MonospeciesEL,8.784722222222221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14616666666666667
MonospeciesEL,9.696944444444442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15230000000000005
MonospeciesEL,11.697777777777775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1699666666666667
MonospeciesEL,13.697777777777775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1723
MonospeciesEL,15.698333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17013333333333336
MonospeciesEL,17.698611111111113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17076666666666665
MonospeciesEL,19.698611111111113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1756333333333334
MonospeciesEL,21.698888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14503333333333338
MonospeciesEL,22.972222222222214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15430000000000002
MonospeciesEL,24.965277777777786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14103333333333334
MonospeciesEL,26.879444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13570000000000002
MonospeciesEL,29.14777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14833333333333334
MonospeciesEL,30.388333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14646666666666672
